project_url,repo_group_url
https://devpost.com/software/teams,https://github.com/twitchcon2019thejaam
https://devpost.com/software/uflourish,https://github.com/uflourish
https://devpost.com/software/musiq-u9wmby,https://github.com/musiq-app
https://devpost.com/software/decentral-card-network,https://github.com/decentralcardgame
https://devpost.com/software/trojan-dao-daico-funding-mechanism-for-a-moloch-dao,https://github.com/trojanfoundation
https://devpost.com/software/tricone,https://gitlab.com/smear-app
https://devpost.com/software/join-what-club,https://github.com/vga-odyssey
https://devpost.com/software/kubet-ku-casino-ku888-ku999-ku777,https://gitlab.com/kubetwin
https://devpost.com/software/learn-css-art,http://github.com/sd-hacks-2019
https://devpost.com/software/hurristics,https://github.com/hurristics
https://devpost.com/software/comethru,https://github.com/comethruapp
https://devpost.com/software/findit-dcy7p8,https://github.com/findit-hackgt2019
https://devpost.com/software/jetbluebyme,https://github.com/jetblueyhack
https://devpost.com/software/fyber-exchange,https://github.com/kyberhack
https://devpost.com/software/police-scanner,https://github.com/hackholyoke2019
https://devpost.com/software/munchbot,https://github.com/munchbot-io
https://devpost.com/software/form-xp7ztu,https://github.com/form-org
https://devpost.com/software/mediqr-e67v3a,https://github.com/mingkuanxu
https://devpost.com/software/disasterai,https://github.com/hackrpi2019-77
https://devpost.com/software/crunch-the-munch,http://github.com/mark-ni
https://devpost.com/software/timely-jxp1fq,https://github.com/timely-meetups
https://devpost.com/software/treestagram,https://github.com/treestagram
https://devpost.com/software/komodo-and-chill,https://github.com/komodo-and-chill
https://devpost.com/software/operation-midnight-booze,https://github.com/hackutd-vi
https://devpost.com/software/are-you-here,https://github.com/areyouhere-io
https://devpost.com/software/wallet-notify,http://github.com/wallet-notify
https://devpost.com/software/crypto-brawl,https://github.com/roobeeethwaterloo
https://devpost.com/software/it-ai,https://github.com/hacksussex-recipe-planner
https://devpost.com/software/talkinpizza,https://github.com/hacknjit2019
https://devpost.com/software/carbonguilt,https://github.com/ethwaterloo-hackathon
https://devpost.com/software/team-15-kosmonauten-mobi-challenge,https://github.com/kosmonauten
https://devpost.com/software/sentiment-u,https://github.com/infiniteam-lh19
https://devpost.com/software/acidrainweb,https://github.com/penguinmafia
https://devpost.com/software/wics-wildlife-intelligent-crime-scanner,https://github.com/vichinghi
https://devpost.com/software/monitor-animal-movement-in-corridors,https://github.com/trafikatch
https://devpost.com/software/carsense-0w7gd8,https://github.com/rubbish-limited
https://devpost.com/software/rc-dining-bot,https://github.com/rc-dining-bot
https://devpost.com/software/housing-indexing-app,https://github.com/red-queen-labs
https://devpost.com/software/enviria,https://github.com/nwhacks2020-enviria
https://devpost.com/software/raven-s-light,https://gitlab.com/cuhacking2020
https://devpost.com/software/melissa-ar,https://github.com/team-ml-nwhacks
https://devpost.com/software/videogator,https://github.com/nickwu241
https://devpost.com/software/api-for-transparent-and-verifiable-donations,https://github.com/opendonate
https://devpost.com/software/zero-life,https://github.com/zerolife2020
https://devpost.com/software/hero-10ozi8,https://github.com/uofthacksvii-heroes
https://devpost.com/software/collison-course,https://github.com/ammarshaikh123
https://devpost.com/software/uphelping,https://github.com/deltahacksviuwindsor
https://devpost.com/software/mdisrv,https://github.com/grantliao92?tab=projects
https://devpost.com/software/bini,https://github.com/daemons-hacksc-20
https://devpost.com/software/deepcare,https://github.com/deep-care
