hackathon_url,num_submission,popular
https://superposition3.devpost.com/,11,No
https://aws-hackathon-for-good-2019.devpost.com/,11,No
https://innovateafitc2019.devpost.com/,11,No
https://nsin-into-the-dataverse.devpost.com/,11,No
https://redhat.devpost.com/,11,No
https://hackadon-2019.devpost.com/,11,No
https://hack-brunel.devpost.com/,10,No
https://ki-hacks-2.devpost.com/,10,No
https://ethereummadrid.devpost.com/,10,No
https://ethuoft2019.devpost.com/,10,No
https://polyhacks2019.devpost.com/,10,No
https://big-earth-water-hackathon-2018.devpost.com/,10,No
https://beaverhacks-fall-18.devpost.com/,10,No
https://discover-blockchain-codeathon.devpost.com/,10,No
https://t9hacks-spring2018.devpost.com/,10,No
https://agathon.devpost.com/,10,No
https://hackdaygmu2017.devpost.com/,10,No
https://cihacks2017.devpost.com/,10,No
https://first-year-hack-2017.devpost.com/,10,No
https://svc-healthhack.devpost.com/,10,No
https://distributed-health.devpost.com/,10,No
https://mm-api-first-hackathon-sf.devpost.com/,10,No
https://scsdhack.devpost.com/,10,No
https://hackxx2017.devpost.com/,10,No
https://hacksbpl17.devpost.com/,10,No
https://expeditionhacks-la-2017-4609.devpost.com/,10,No
https://brh-sp2017.devpost.com/,10,No
https://spotless-hack-the-g.devpost.com/,10,No
https://glasshacks-2016.devpost.com/,10,No
https://porterhack.devpost.com/,10,No
https://predixindiahackathon.devpost.com/,10,No
https://hackhealth-wics-2016.devpost.com/,10,No
https://postbank-hackathon-cologne.devpost.com/,10,No
https://whs-hack4humanity.devpost.com/,10,No
https://hacktothefutureteam.devpost.com/,10,No
https://devpost-hackathon-2015.devpost.com/,10,No
https://intoithackathon2015.devpost.com/,10,No
https://berc-cleanweb-hack.devpost.com/,10,No
https://hackecpat.devpost.com/,10,No
https://cifordham.devpost.com/,10,No
https://rebootthecommutehawaii.devpost.com/,10,No
https://hackdee-2015.devpost.com/,10,No
https://sharkhack.devpost.com/,10,No
https://mdphackathon.devpost.com/,10,No
https://pivotpoint16.devpost.com/,10,No
https://arborhacks.devpost.com/,10,No
https://indiasolarhackathon.devpost.com/,10,No
https://gmu-lhd16.devpost.com/,10,No
https://gifhack.devpost.com/,10,No
https://hackpotsdam-spring2017.devpost.com/,10,No
https://hackhouston2017.devpost.com/,10,No
https://docusign2017.devpost.com/,10,No
https://vikehacks.devpost.com/,10,No
https://hack-the-heat-2.devpost.com/,10,No
https://tokyoblockshackathon.devpost.com/,10,No
https://mesahacks.devpost.com/,10,No
https://init-by-slo-hacks.devpost.com/,10,No
https://blairhacks-2.devpost.com/,10,No
https://mesg-hackathon.devpost.com/,10,No
https://diamondhacks.devpost.com/,10,No
https://ing-local-hack-day.devpost.com/,10,No
